,artist_name,popularity,track_id,track_name,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,time_signature,valence
2883,Chase Atlantic,58,1ckfIxgZNowu2P8O67MuL4,YOU TOO.,0.288,0.567,186735,0.665,2.34e-05,9,0.0691,-5.625,1,0.041,98.042,4,0.137
2884,Migos,60,3XAWpSxJMPeIwxXc5g9en1,Made Men,0.34,0.82,288024,0.724,0.0,5,0.23,-3.448,1,0.0435,154.965,4,0.279
2885,Calboy,56,6ymTp1jOINm0UURUZ2h603,Envy Me,0.155,0.733,120034,0.441,0.0,8,0.197,-9.191,0,0.369,149.087,4,0.524
2886,Lucky Daye,59,5ym4GENsMc7VbZVYyulq84,Roll Some Mo,0.258,0.405,292885,0.508,0.0479,11,0.142,-9.028,1,0.0596,74.701,4,0.371
2887,EARTHGANG,60,3rDSYhnTitavlnZnc22siJ,Stuck (with Arin Ray),0.0994,0.509,270867,0.689,7.31e-05,1,0.0986,-5.034,1,0.245,94.564,4,0.695
2888,Lizzo,60,0j77ikAaghcss4idQVcAXT,Boys,0.00319,0.892,172630,0.588,0.000162,1,0.0498,-4.287,0,0.11,120.042,4,0.753
2889,Bhad Bhabie,61,4vHf3mf0iZgEmkdHyLTSE9,Yung and Bhad (feat. City Girls),0.265,0.792,170560,0.555,0.0,10,0.128,-7.504,0,0.373,165.066,4,0.491
2890,Paul McCartney,66,0U6h6BIv3HKpkp3ZKH9wCk,Back In Brazil,0.225,0.666,200902,0.786,0.000218,10,0.0988,-8.573,1,0.0896,178.038,4,0.459
2891,Southside,56,2ZZsvbuTbdD3mMEIxlEbKT,Who Run It (Remix),0.31,0.643,168808,0.692,0.0,6,0.277,-11.043,0,0.403,159.151,4,0.55
2892,Mike Smith,55,0bVwYzxoILdF5fpEJzzZcA,Beautiful Day - Remix,0.361,0.8,143810,0.569,0.0,11,0.306,-5.192,1,0.0379,104.001,4,0.638
2893,Cowode,56,3Oa86tDOeUTcCPdmhPAHDv,Faith,0.683,0.762,65358,0.144,0.913,0,0.104,-15.852,1,0.0428,160.526,4,0.483
2894,Clairo,59,45GLZ5tAhzkkb9NznATAN7,B.O.M.D.,0.509,0.496,159942,0.476,3.42e-06,2,0.127,-8.123,1,0.072,95.894,4,0.489
2895,Euro Gotit,58,0Y2mVGL5uIdDTcd3xtTD4c,Posse,0.37,0.564,260728,0.812,0.0,7,0.0972,-1.473,0,0.276,139.858,4,0.393
2896,Young Thug,57,2VypG9FeVsKkYyvsYG8PUU,STS (feat. Strick),0.0224,0.859,219413,0.599,0.0,0,0.279,-10.546,1,0.238,140.066,4,0.539
2897,Lenny Tavárez,66,1LAB3MACakk6C8YTomKGSn,2 Locos,0.672,0.797,228200,0.644,2.24e-05,10,0.0845,-5.724,0,0.144,121.96,4,0.561
2898,Post Malone,56,3UP4tYlgEes6TajBXh8faH,Ball For Me,0.511,0.775,206267,0.527,0.0,6,0.0799,-4.213,0,0.296,133.953,4,0.474
2899,Daryl Hall & John Oates,0,4Xuc4cUui6jsUMhnN8mjHR,Jingle Bell Rock,0.68,0.703,122400,0.802,0.0,2,0.206,-4.408,1,0.0286,128.847,4,0.815
2900,Mirabellenmolch,55,7BJWqPNHrDrx7AUM8gyDQz,Happy End,0.961,0.68,63695,0.231,0.879,0,0.095,-15.287,1,0.0493,119.222,4,0.201
2901,Mat Kearney,58,4oRs3pEcVAcSFHT7bmTEbn,Changes,0.422,0.674,189400,0.586,0.00242,1,0.148,-7.698,0,0.0721,107.926,4,0.305
2902,Nicki Minaj,61,3l76pDmPK3gzvNC3ckVJxn,Coco Chanel (feat. Foxy Brown),0.132,0.752,224933,0.88,0.000538,1,0.63,-4.115,1,0.156,121.319,3,0.595
2903,The Dead Tongues,60,20rtR9O2T7huACSvZz3pqd,Pale November Dew,0.859,0.526,230627,0.508,0.0729,8,0.126,-8.643,1,0.029,112.012,4,0.43
2904,Rich Brian,60,4gAakyurZ4cbgnPyTuswp7,Amen,0.35,0.918,116710,0.684,3.16e-06,11,0.0907,-9.208,0,0.285,140.077,4,0.774
2905,Cuban Doll,58,0AZAsdBtlGiY3BbYQCkBYt,Bankrupt (Feat. Lil Yachty & Lil Baby),0.079,0.835,241825,0.654,0.0,1,0.301,-4.537,1,0.292,94.107,4,0.136
2906,Mirabellenmolch,55,2roiAS0CNmuOvfITCKZVvi,She Still Loves Me,0.971,0.795,62740,0.11,0.925,7,0.0774,-20.349,1,0.225,117.81,3,0.566
2907,Kidz Bop Kids,55,1dnJkyBbi3gDPoT1IFYR9j,Havana,0.0941,0.728,161573,0.652,3.56e-06,2,0.112,-3.157,1,0.0298,104.976,4,0.435
2908,Apashe,62,5nafRIDshs3RwVO0sxxgac,Dies Irae feat. Black Prez,0.054,0.595,309517,0.827,2.44e-05,5,0.123,-1.959,0,0.134,145.114,4,0.392
2909,Johann Sebastian Bach,44,4YNcVJwuTBRYpu1PYcQJw8,"Bach, JS: Concerto for 2 Pianos in C Minor, BWV 1062: II. Largo ma non tanto",0.988,0.314,374453,0.0486,0.951,3,0.122,-24.318,1,0.0327,96.963,3,0.156
2910,Pflaumenlux,55,5D1LxTH36dlyVzNjLpfF8Z,Pangea,9.85e-05,0.803,76181,0.339,0.874,1,0.0764,-12.97,1,0.0745,126.022,4,0.327
2911,Mansionair,61,1irXmwdCbngOtucJNd5mSl,Violet City,0.0642,0.596,213516,0.784,0.139,3,0.216,-6.723,0,0.033,162.019,4,0.432
2912,A Boogie Wit da Hoodie,57,3skZx53uk46gN49mhItqN3,Déjà Vu (feat. J Alvarez),0.117,0.82,204958,0.687,0.0,5,0.099,-7.478,1,0.21,125.039,4,0.579
2913,Panos Mouzourakis,67,6XmiE7UK0cimqiI8LKbpMb,Kisses Of Fire,0.0393,0.651,149533,0.865,0.0,4,0.393,-5.456,1,0.0436,136.084,4,0.867
2914,Harry Hudson,60,524dq3zKwXrP4uPL6VwoWT,Yellow Lights,0.844,0.444,171382,0.21,0.0,3,0.0956,-10.811,1,0.0516,145.944,1,0.306
2915,AWOLNATION,59,7fE5PFt7j1aNGdCEM89qxN,Table for One (feat. Elohim),0.374,0.573,278868,0.767,0.139,4,0.225,-5.811,1,0.0357,128.008,4,0.477
2916,Miguel,60,6CPlczxfBHRIuKtXjTZRSQ,Vote,0.0938,0.657,202613,0.686,0.0,1,0.484,-6.504,1,0.245,115.132,4,0.69
2917,SG Lewis,64,25RidNaiNy18JKHuF3T26h,Hurting,0.426,0.792,185085,0.649,9.27e-05,11,0.0942,-3.966,0,0.0808,118.016,4,0.444
2918,Noname,59,45wUgd2iiEwvquVT3xcNDA,Regal,0.819,0.33,168363,0.481,0.246,6,0.122,-11.734,1,0.105,79.593,1,0.483
2919,Empress Of,47,5rZkD8qV0fOE9mtfhrCNvt,Trust Me Baby,0.69,0.668,197933,0.419,3.35e-06,1,0.144,-6.373,0,0.0407,148.104,4,0.468
2920,Quando Rondo,56,4UYEhW8f4mrUWq6jISl9hh,It Ain't Easy,0.133,0.626,171201,0.761,0.0,8,0.115,-4.514,1,0.175,160.004,4,0.445
2921,Zayde Wølf,60,5ezjiqla1EIIXUOWrs2aGu,Gladiator,0.0263,0.54,188333,0.78,7.12e-06,9,0.35,-5.872,1,0.0418,144.011,4,0.514
2922,Jai Wolf,59,50pEs4BEQlgoZo6rKHNtEA,Lost (feat. Chelsea Jade),0.0533,0.672,241041,0.647,0.0932,1,0.122,-6.264,1,0.0314,99.994,4,0.237
2923,George FitzGerald,62,01oZjrRICAL5l0sSFqpb5D,Passing Trains,0.0317,0.658,193105,0.853,0.897,2,0.0817,-8.628,1,0.0423,122.02,4,0.0829
2924,for KING & COUNTRY,58,5ecN8ysoiyCrdGmUyyEOba,Never Give Up,0.00121,0.688,215730,0.557,0.897,9,0.26,-11.458,1,0.0694,89.003,4,0.0696
2925,Barrett Wilbert Weed,59,03uQyt8Bdnt2paQgCWZl5v,Apex Predator,0.091,0.656,194280,0.804,0.0,0,0.297,-4.35,1,0.0894,111.96,4,0.489
2926,Oliver Tree,58,6euzJRzwBig3NESMppkxOK,All I Got,0.12,0.667,218704,0.509,1.91e-06,1,0.269,-6.584,1,0.0348,104.993,4,0.289
2927,Red Velvet,64,7puC9LjNg0ItpjTz28yeaY,Russian Roulette,0.00909,0.706,211213,0.902,0.00137,7,0.17,-2.543,0,0.0352,130.024,4,0.964
2928,Gavin Luke,63,54YiJHWi5p3SZv9cSt4sO0,Luster,0.966,0.403,153978,0.173,0.893,5,0.111,-21.987,0,0.0405,117.504,4,0.102
2929,Coheed and Cambria,57,0Pd29PmXziCXuq3KAZw9us,Love Protocol,0.00451,0.561,269413,0.934,0.0,5,0.279,-5.257,1,0.095,156.968,4,0.691
2930,Lukas Graham,53,1xRn1GOSJCqf0HxFEB200o,Promise,0.398,0.767,194120,0.508,0.0,6,0.136,-5.016,0,0.0457,95.97,3,0.687
2931,Walker Montgomery,56,2lGhsw2IxPFHcmS8jqdZCz,Just Say When,0.0235,0.502,189120,0.744,0.0,5,0.131,-5.679,0,0.0311,149.994,4,0.585
2932,Wiz Khalifa,59,2Ue3s7x4pKV48dmQHVSSWR,Holyfield,0.0867,0.892,153966,0.694,0.00237,1,0.158,-6.96,1,0.332,156.017,4,0.824
2933,T-Pain,60,0oTAHvpMyromoYJyLyFiSx,Might Be (feat. Gucci Mane),0.0462,0.792,218549,0.665,0.0,0,0.103,-3.591,1,0.161,125.043,4,0.569
2934,Bishop Briggs,65,0zdzgfhY18Au7dD1hOrTrX,Never Tear Us Apart,0.00643,0.372,194827,0.6,3.37e-05,4,0.139,-6.027,0,0.0351,188.96,3,0.0753
2935,LÉON,60,46CMcZCUGy2PROpy749bc4,Baby Don't Talk,0.065,0.759,186734,0.886,0.0,11,0.0939,-4.008,1,0.0377,119.975,4,0.786
2936,Rezz,58,4bmvfx88H75CcEE0mKXD3q,Life & Death,0.0407,0.753,189143,0.527,0.0149,10,0.102,-5.411,0,0.219,104.997,4,0.301
2937,Andy Mineo,56,2g8zUbqHgNsrN3HBssG5Z1,...There,0.15,0.616,229027,0.599,0.0,9,0.1,-7.076,0,0.154,149.876,4,0.552
2938,Paulo Londra,79,3uwehoqKSQLa5lFFvIX6M3,Dimelo,0.0563,0.832,212444,0.71,0.0,2,0.086,-5.541,1,0.231,135.107,4,0.373
2939,SEUNGRI,65,6CSZO82B0cM4CUgnrjPSfJ,"1, 2, 3!",0.00396,0.687,205305,0.805,2.09e-06,6,0.12,-4.668,1,0.0403,142.038,4,0.712
2940,David Guetta,67,7fGn1cjdKNcXtwnPoiiGsN,Don't Leave Me Alone (feat. Anne-Marie) - R3hab Remix,0.254,0.618,182461,0.949,2.99e-06,4,0.488,-2.697,0,0.0903,127.961,4,0.293
2941,Coheed and Cambria,57,09BmPe5qBi8kGh217ZVdm5,The Gutter,0.000643,0.493,349627,0.85,1.2e-05,11,0.0757,-4.895,0,0.0464,139.96,4,0.387
2942,DJ Rell,57,2yDcSQquR9MHnHsuzdzKpO,Mood (feat. Lil Uzi Vert),0.0672,0.775,171312,0.611,0.0,6,0.436,-6.782,1,0.0521,137.042,4,0.581
2943,Rejjie Snow,56,6t8GevE5R0ciW06AujEXXr,Egyptian Luvr (feat. Aminé and Dana Williams),0.0553,0.834,256613,0.591,0.0,10,0.074,-7.543,0,0.305,104.944,4,0.9
2944,Empress Of,48,0KCXjshkYcBX7LbUQRqKnI,Love For Me,0.522,0.751,199173,0.728,0.0,0,0.109,-5.766,1,0.0684,98.051,4,0.664
2945,Hushed,62,2CX5QNXDNwqh87XhaVX9y7,Still Life,0.63,0.112,158757,0.0297,0.695,5,0.111,-27.006,1,0.04,83.792,4,0.0355
2946,Disclosure,64,29tpVR68E5goOG1RlLQqbv,Moonlight,0.0108,0.67,220259,0.819,0.712,1,0.235,-6.309,1,0.0422,116.045,4,0.243
2947,Fuerza Regida,56,0nMqz0H6Nh7qn38xI3Law7,Soy Montero,0.401,0.587,217656,0.685,0.0,0,0.25,-1.698,1,0.0425,118.387,1,0.891
2948,HRVY,67,4jreMpU6moUyUhAea1YNVq,I Wish You Were Here,0.0147,0.898,125784,0.51,0.0,0,0.0745,-6.392,1,0.0386,112.022,4,0.758
2949,Marshmello,60,621yo2vtUSnmTfmENTKoNm,Power,0.00292,0.58,222000,0.895,0.731,1,0.079,-3.702,0,0.0367,140.023,4,0.97
2950,Lukas Graham,52,7LKZfLbyXHEph3t9Svfk0i,Unhappy,0.0522,0.793,196000,0.697,1.45e-06,5,0.262,-6.43,0,0.115,87.985,4,0.554
2951,Jason Aldean,55,1XU9HVG66cjmFsKWDSSvaq,Dirt To Dust,0.00589,0.452,168373,0.943,0.00082,11,0.0661,-3.956,0,0.102,185.94,4,0.672
2952,Rebelution,56,1ozK6iAeBgCOSXecRojzMo,City Life,0.0215,0.691,207648,0.845,1.25e-05,7,0.331,-4.746,0,0.0519,162.062,4,0.635
2953,Lil Durk,57,7iLjGSnaBwoQBvMslCL4kF,Durkio Krazy,0.461,0.742,170861,0.582,0.0,5,0.126,-6.397,1,0.437,83.075,4,0.539
2954,641,56,4jQyY5sFJDwYdMpXjNtMdB,Plane Crazy,0.401,0.558,206289,0.697,0.0,9,0.366,-5.584,1,0.0389,141.95,4,0.416
2955,Vansire,59,79OHuiNbjDmlz3xjYMNcaA,Nice to See You,0.42,0.539,181678,0.535,0.632,1,0.263,-9.717,1,0.0319,78.885,4,0.352
2956,YG,57,3AT4akM1Oj1dfCb0ZA9cdy,BOMPTOWN FINEST,0.245,0.636,323613,0.577,0.0,0,0.0778,-10.059,0,0.525,94.356,4,0.188
2957,KSHMR,70,2M1mqcNUBIAfRoD2Puhejf,Carry Me Home (feat. Jake Reese),0.014,0.662,191250,0.884,3.7e-05,9,0.087,-4.104,0,0.0599,128.029,4,0.484
2958,Roy Woods,60,3bJS7RCjB6aNp5J219AmN3,Russian Cream,0.0676,0.673,156563,0.514,0.000182,1,0.0866,-10.078,1,0.287,184.064,4,0.38
2959,Tritonal,62,2xfJ2t8tEStlHR1uNUfwEy,U Found Me,0.0287,0.587,275520,0.961,1.73e-06,1,0.105,-2.329,0,0.0915,125.026,4,0.365
2960,Janelle Monáe,58,1Z2MfAx1nJ09NzGjodnvRW,Screwed (feat. Zoë Kravitz),0.0441,0.73,302492,0.681,0.000245,8,0.27,-7.582,0,0.0405,106.017,4,0.446
2961,flor,59,4wQD9I6NQvgs4Dp1yw6i7a,unsaid,0.102,0.663,191069,0.684,0.000159,1,0.0918,-6.33,1,0.0364,91.981,4,0.531
2962,Réka Ioescu,65,3Se2ifaSm69Np4OtyaNNKa,Endymion,0.996,0.391,152231,0.00241,0.949,7,0.134,-30.569,1,0.079,67.191,4,0.388
2963,Excision,56,1dlJQt9NLH5iFCIeiVz5lX,Gold (Stupid Love),0.0014,0.363,295890,0.735,0.000119,1,0.13,-3.857,1,0.0428,145.556,4,0.0721
2964,Bazanji,58,1jpwxxZlmAE1jr3Kbo81aw,23 Freestyle,0.107,0.705,99706,0.765,0.0,11,0.122,-7.495,0,0.0513,135.957,4,0.241
2965,Coheed and Cambria,57,5ovhVLRNsCCGRA6XXqYnh0,Queen Of The Dark,0.00798,0.512,351467,0.874,0.000106,10,0.246,-6.182,0,0.0558,126.029,4,0.129
2966,Band of Horses,66,371akJ9fYgSkrAFMyWoTdL,No One's Gonna Love You (Stockholm Version),0.953,0.599,228646,0.198,0.000127,1,0.0994,-8.557,1,0.0581,141.987,4,0.214
2967,Lukas Graham,52,3iOej8QpexFHC47NBouYyU,Hold My Hand,0.375,0.727,227680,0.506,0.0,7,0.104,-7.438,1,0.0548,129.054,4,0.271
2968,for KING & COUNTRY,57,4EI2ZoDrf4ZGlbCOynQyVd,Need You More,0.847,0.597,237073,0.109,0.929,6,0.197,-19.347,1,0.038,81.992,4,0.0365
2969,Charli XCX,62,56mCGN7S1druROilPGNe3R,Focus,0.125,0.856,202153,0.598,1.79e-06,6,0.0626,-6.173,1,0.0675,122.005,4,0.352
2970,Kiana Ledé,59,2GPnOpA7wBzk0gdZ4MWrwZ,Show Love,0.281,0.725,178107,0.469,0.0,2,0.122,-8.066,0,0.357,167.036,4,0.47
2971,Simple Plan,60,4uVjbl6daCwjhDur7qLddu,I'd Do Anything,0.00143,0.395,197640,0.917,0.0,8,0.261,-6.86,1,0.133,169.088,4,0.563
2972,LAKEY INSPIRED,61,2bMDbfxlaViTIBfSOfIXHX,Saydee,0.744,0.639,149375,0.36,0.272,2,0.098,-12.708,1,0.0303,132.004,4,0.47
2973,Boston Manor,60,0BBuP5Ynwl0hMKbQGEjfnk,Halo,0.00078,0.421,223720,0.823,3.21e-05,9,0.204,-3.327,0,0.0446,104.973,4,0.155
2974,The Internet,60,5IIq5uEYpUZoSjTEjqn7q1,La Di Da,0.259,0.685,207013,0.745,3.11e-05,1,0.107,-6.659,1,0.117,103.119,4,0.834
2975,Smokepurpp,59,3cYNoOv4SEWPIZmh34JrUv,Pray (feat. A$AP Ferg),0.00738,0.752,156000,0.491,0.0,1,0.111,-7.501,1,0.375,159.966,4,0.132
2976,Dan + Shay,56,3yj6urYIInWjuE9YzUOKFT,Tequila - Recorded at Sound Stage Studios Nashville,0.0398,0.629,174973,0.741,0.0,11,0.361,-6.598,1,0.0378,89.994,3,0.517
2977,Alina Baraz,57,1u1VSSLBKzPWlbuwVqLGMl,Tainted,0.0724,0.6,212291,0.451,0.0,5,0.116,-10.234,0,0.0732,63.489,4,0.191
2978,EDEN,59,4IWBM3QbriYkFLVrIBAHwx,take care,0.566,0.267,195872,0.493,0.00269,11,0.476,-7.921,0,0.117,170.85,3,0.305
2979,Grupo Codiciado,59,5LbyrPgyNvJJCsNYeklVor,Ni Mis Padres Saben Que Rollo,0.3,0.732,194743,0.816,0.0,9,0.273,-4.247,1,0.0431,120.112,3,0.806
2980,Fall Out Boy,60,3rBO0a30kWk85iYAV8K5as,City In A Garden,0.0134,0.474,205760,0.895,0.0,0,0.239,-3.84,1,0.0564,119.908,4,0.255
2981,Camila Cabello,63,0sVgOxAOOAj0K8PdFEGhrR,Never Be the Same - Radio Edit,0.158,0.627,227240,0.693,0.000102,0,0.115,-4.382,1,0.0856,129.801,4,0.245
2982,Andrew McMahon in the Wilderness,56,0fkD7hezCmtyR6oJ2PY3qJ,Ohio,0.0309,0.434,252016,0.738,1.5e-06,9,0.349,-7.254,1,0.0354,172.109,4,0.523
2983,Breaking Benjamin,58,1RlTQfw5fy7evQZSM6MuaA,Down,0.000162,0.505,242653,0.947,1.35e-06,8,0.1,-3.498,1,0.0944,120.023,3,0.23
2984,Type.Raw,61,1UByaqWRHXyF7m3WnCX0TB,Entitled,0.11,0.736,128712,0.496,0.752,11,0.109,-9.567,0,0.0476,90.038,4,0.943
2985,Migos,59,2LOkdHHNKdEx24cQELBaD8,Open It Up,0.256,0.764,245798,0.854,0.0,10,0.426,-3.875,0,0.0651,124.993,4,0.444
2986,DeJ Loaf,57,5OQByVDbs9788HBRIBqgNW,Liberated,0.569,0.739,199800,0.605,0.0,10,0.0925,-3.632,1,0.0449,127.0,4,0.623
2987,Kamikazekapitän,55,62O4tyrcD1hzMcp87MMuqW,Hafenmeisterei,0.98,0.212,66000,0.0342,0.943,0,0.155,-20.287,1,0.0392,69.347,5,0.0934
2988,Nick Wilson,60,3DUDZ0eNkhn8HR7IDzRXPj,All the Same,0.612,0.455,235219,0.397,3.43e-05,7,0.0938,-12.245,1,0.0385,119.97,4,0.0612
2989,Twin Shadow,60,5ClqcvP4dYDDX6Zv3jPQD1,Saturdays (feat. HAIM),0.0659,0.47,205442,0.696,3.85e-05,9,0.0962,-4.749,1,0.104,169.976,4,0.802
2990,Tory Lanez,59,01NaNxAEmbxcmbfvCFQduv,4 Me,0.331,0.369,228187,0.444,0.0,10,0.152,-10.074,0,0.232,89.572,5,0.385
2991,EVAN GIIA,55,6u8MYoxXvAHNR0enhdUqgd,WESTWORLD,0.2,0.713,209224,0.666,2.09e-05,11,0.137,-6.128,1,0.0511,112.015,4,0.277
2992,Foreign Air,59,5gAC4dyUhRY9ibLg7ePZ39,Loud Magic,0.0175,0.483,204627,0.828,9.5e-06,1,0.104,-5.293,1,0.0336,89.992,4,0.426
2993,Ro James,60,5EOmFRlEoH7MYGSBXZqFM9,Excuse Me,0.488,0.802,213225,0.633,0.0,0,0.0809,-5.165,1,0.0417,102.066,4,0.174
2994,Johann Sebastian Bach,9,1eobUPpn10F0Z2xtDJFE1A,"Trio Sonata in E-Flat Major, BWV 525: II. Adagio",0.942,0.171,602427,0.00899,0.898,6,0.107,-36.418,0,0.0457,139.864,4,0.208
2995,Johann Sebastian Bach,11,1gEu2oybwKNuNSrfoCdAdJ,"Weihnachtsoratorium, BWV 248, Pt. 6: No. 64, Nun seid ihr wohl gerochen",0.936,0.443,200640,0.4,0.833,1,0.0659,-11.295,1,0.0322,85.54,4,0.616
2996,Johann Sebastian Bach,10,1mdLgWHoBko4UZt0aflWMz,"Polonaise In G Minor, BWV Anh. 125 (App. C)",0.753,0.389,89720,0.354,0.875,2,0.0726,-17.395,1,0.0383,105.328,3,0.905
2997,Johann Sebastian Bach,11,1nSnNKepzmgTQdSm0saTMq,"Sonata for Violin Solo No. 3 in C Major, BWV 1005: 2. Fuga",0.993,0.426,705627,0.087,0.0848,11,0.18,-16.35,1,0.0649,81.735,4,0.652
2998,Johann Sebastian Bach,12,1qEuN7KXCv7rOg4uFn8TUe,"Weihnachtsoratorium, BWV 248, Pt. 4: No. 40, Wohlan, dein Name soll allein",0.981,0.249,99773,0.173,0.0011,4,0.11,-19.557,1,0.0454,76.696,4,0.0706
2999,Johann Sebastian Bach,11,1uNwaGjErYD8TT2woSX1cH,"Weihnachtsoratorium, BWV 248, Pt. 5: No. 47, Erleucht auch meine finstre Sinnen",0.979,0.199,262627,0.103,0.905,5,0.155,-22.085,0,0.0429,68.549,4,0.307
3000,Johann Sebastian Bach,11,20uKoqOmhRfrbAb1uRCdN9,"Minuet in F Major, BWV Anh. 113 (App. C)",0.653,0.245,92133,0.32,0.000112,1,0.0636,-18.077,0,0.0392,139.712,3,0.747
3001,Johann Sebastian Bach,9,23RFmmEWh5ju7O66fxmHBK,"Partita for Violin Solo No. 2 in D Minor, BWV 1004: 4. Gigue",0.987,0.389,269120,0.191,0.794,1,0.0818,-18.063,0,0.0629,74.316,4,0.895
3002,Johann Sebastian Bach,11,24wJV0HmSJwI901eLFAaZo,"Weihnachtsoratorium, BWV 248, Pt. 5: No. 45, Wo ist der neugeborne König der Juden?",0.985,0.349,115320,0.206,0.0,10,0.161,-16.588,0,0.0449,122.651,3,0.172
3003,Johann Sebastian Bach,11,2IxYkfdl12T4N6W9yXIThw,"Weihnachtsoratorium, BWV 248, Pt. 6: No. 54, Herr, wenn die stolzen Feinde schnauben",0.921,0.183,290600,0.394,0.515,1,0.0578,-11.022,1,0.0362,74.072,1,0.443
3004,Johann Sebastian Bach,10,2U1QTnO26SNYkGdUltQY2K,"March In G Major, BWV Anh. 124 (App. C)",0.825,0.226,71173,0.545,0.407,6,0.0629,-16.844,1,0.0707,169.058,4,0.595
3005,Johann Sebastian Bach,9,2Wz7dzGnTyRmO6LUsE3oY2,"So oft ich meine Tobackspfeife, BWV 515a",0.919,0.547,153933,0.144,0.0,5,0.17,-17.477,0,0.0399,118.77,3,0.585
3006,Johann Sebastian Bach,10,2Z0YM9N1ZYsGnJy5p1RHqK,"Gib dich zufrieden und sei stille, BWV 511",0.881,0.367,148520,0.263,0.0,5,0.381,-10.719,1,0.0405,57.131,4,0.326
3007,Johann Sebastian Bach,10,2dIaBFEojDzhf63ljPi6N8,"March In D Major, BWV Anh. 122 (App. C)",0.678,0.44,56613,0.442,0.00562,1,0.21,-15.818,1,0.0467,105.099,4,0.754
3008,Johann Sebastian Bach,9,2dPSlzqSy4u5V60SXRc05j,"Partita for Violin Solo No. 2 in D Minor, BWV 1004: 1. Allemande",0.993,0.441,273600,0.0541,0.0696,1,0.0654,-18.207,0,0.0545,85.038,3,0.676
3009,Johann Sebastian Bach,9,2dqaKbDVJOfw82Kf1YnLj7,"Partita on ""O Gott, du frommer Gott"", BWV 767: Partita I",0.816,0.233,74013,0.0677,0.966,1,0.106,-13.907,0,0.0428,66.843,3,0.315
3010,Johann Sebastian Bach,8,2e3BKwU2b8TAP6v85JtTb2,"Partita for Violin Solo No. 3 in E Major, BWV 1006: 2. Loure",0.983,0.401,274947,0.0149,0.45,8,0.259,-20.833,1,0.0509,127.283,3,0.274
3011,Johann Sebastian Bach,10,2eXH5Ev863nyfx2ir2DQcF,"Partita for Violin Solo No. 1 in B Minor, BWV 1002: 1. Allemanda",0.987,0.328,382707,0.0408,0.399,10,0.243,-19.216,0,0.057,62.485,4,0.429
3012,Johann Sebastian Bach,9,2iLUHAQMa5vojQqn7irxfm,"Keyboard Partita No. 2 in C Minor, BWV 826: V. Rondeaux (Live)",0.994,0.543,100547,0.121,0.948,0,0.0887,-21.277,0,0.0449,104.388,1,0.696
3013,Johann Sebastian Bach,10,2p1hFcFwcGBVVRGkKjbuAu,"Gib dich zufrieden und sei stille, BWV 510 (Realisation by Stéphane Gassot)",0.875,0.239,139733,0.345,0.841,4,0.0696,-17.767,1,0.0366,93.175,4,0.451
3014,Johann Sebastian Bach,10,2uFYksXHsLnRi5mOt0pJeY,"Polonaise In G Minor, BWV Anh. 123 (App. C)",0.768,0.466,61853,0.424,0.000173,6,0.119,-15.882,0,0.0339,104.602,4,0.965
3015,Johann Sebastian Bach,12,2uwddK4Aln1O8Oy0MAA1kK,"Weihnachtsoratorium, BWV 248, Pt. 5: No. 53, Zwar ist solche Herzensstube",0.987,0.242,48747,0.155,0.615,8,0.157,-17.594,1,0.0362,77.063,3,0.369
3016,Johann Sebastian Bach,10,32NGPj2EFiVTcHzoVcnD5e,"Concerto for 2 Keyboards in C Minor, BWV 1062: I. Allegro (Live)",0.989,0.61,213160,0.51,0.865,0,0.212,-12.387,0,0.0276,103.859,4,0.842
3017,Johann Sebastian Bach,10,37BDIIyQ1hyKylmWX45wNv,"Concerto for 2 Keyboards in C Major, BWV 1061: II. Adagio (Live)",0.995,0.404,298827,0.166,0.895,9,0.109,-24.805,0,0.0339,84.463,4,0.39
3018,Johann Sebastian Bach,12,3LJL01SwXmhoqf64UwJPIf,"Weihnachtsoratorium, BWV 248, Pt. 5: No. 43, Ehre sei dir, Gott, gesungen",0.961,0.398,367200,0.47,0.0609,8,0.583,-14.951,1,0.0387,110.733,3,0.662
3019,Johann Sebastian Bach,10,3dXm7283ETNscfihiOlMI7,"Concerto for 3 Keyboards in D Minor, BWV 1063: III. Allegro (Live)",0.985,0.586,283227,0.467,0.926,2,0.201,-14.008,0,0.0264,101.752,4,0.704
3020,Johann Sebastian Bach,9,3fFM1gbLhsuOp3MOITDR8y,"Keyboard Partita No. 2 in C Minor, BWV 826: III. Courante (Live)",0.989,0.316,112267,0.259,0.941,0,0.109,-17.801,0,0.0364,124.731,3,0.559
3021,Johann Sebastian Bach,9,3kYQ6Z9gE2Yg5fe3fvixwo,"Partita for Violin Solo No. 2 in D Minor, BWV 1004: 3. Sarabande",0.988,0.328,255693,0.0289,0.0256,1,0.0621,-20.731,0,0.0492,113.892,4,0.234
3022,Johann Sebastian Bach,8,4Anxw1tKFEnQoRVuI7CXQG,"Partita for Violin Solo No. 2 in D Minor, BWV 1004: 2. Courante",0.993,0.375,176987,0.0869,0.677,1,0.112,-17.748,0,0.0555,172.661,4,0.854
3023,Johann Sebastian Bach,11,4GW6DEaaJoWAQ1FhyJBySQ,"Prelude and Fugue in A Minor, BWV 543: II. Fugue",0.927,0.18,389040,0.101,0.927,10,0.0641,-19.79,0,0.0368,145.933,3,0.42
